name,city,country,iata,lat,lon
Muhammad Salahuddin Airport,Bima,Indonesia,BMU,-8.5396499633789,118.68699645996
Umbu Mehang Kunda Airport,Waingapu,Indonesia,WGP,-9.66922,120.302002
Juanda International Airport,Surabaya,Indonesia,SUB,-7.379829883575439,112.78700256347656
Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,-7.516089916229248,110.75700378417967
Incheon International Airport,Seoul,South Korea,ICN,37.46910095214844,126.45099639892578
Chiang Mai International Airport,Chiang Mai,Thailand,CNX,18.7667999268,98.962600708
Chiang Rai International Airport,Chiang Rai,Thailand,CEI,19.952299118,99.8828964233
Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,NST,8.539620399475098,99.9447021484375
Nakhon Ratchasima Airport,Nakhon Ratchasima,Thailand,NAK,14.94950008392334,102.31300354003906
Nakhon Phanom Airport,Nakhon Phanom,Thailand,KOP,17.383800506591797,104.64299774169922
Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,UBP,15.2512998581,104.870002747
Khon Kaen Airport,Khon Kaen,Thailand,KKC,16.466600418099997,102.783996582
Sukhothai Airport,Sukhothai,Thailand,THS,17.238000869750977,99.81819915771484
Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,-8.7481698989868,115.16699981689
Eleftherios Venizelos International Airport,Athens,Greece,ATH,37.9364013672,23.9444999695
Chubu Centrair International Airport,Nagoya,Japan,NGO,34.8583984375,136.80499267578125
Kobe Airport,Kobe,Japan,UKB,34.6328010559082,135.2239990234375
Pullman Moscow Regional Airport,Pullman,United States,PUW,46.7439,-117.110001
Lewiston Nez Perce County Airport,Lewiston,United States,LWS,46.3745002746582,-117.01499938964844
Elmira Corning Regional Airport,Elmira,United States,ELM,42.1599006652832,-76.8916015625
Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,42.49100112915039,-76.4583969116211
Monterey Peninsula Airport,Monterey,United States,MRY,36.58700180053711,-121.84300231933594
Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,34.42620087,-119.8399963
Daytona Beach International Airport,Daytona Beach,United States,DAB,29.179899,-81.058098
Liepāja International Airport,Liepaja,Latvia,LPX,56.51750183105469,21.096900939941406
Riga International Airport,Riga,Latvia,RIX,56.92359924316406,23.971099853515625
Šiauliai International Airport,Siauliai,Lithuania,SQQ,55.89390182495117,23.395000457763672
Barysiai Airport,Barysiai,Lithuania,HLJ,56.07059860229492,23.5580997467041
Kaunas International Airport,Kaunas,Lithuania,KUN,54.96390151977539,24.084800720214844
Palanga International Airport,Palanga,Lithuania,PLQ,55.97320175170898,21.093900680541992
Vilnius International Airport,Vilnius,Lithuania,VNO,54.634102,25.285801
Panevėžys Air Base,Panevezys,Lithuania,PNV,55.729400634765625,24.46080017089844
Zvartnots International Airport,Yerevan,Armenia,EVN,40.1473007202,44.3959007263
Gyumri Shirak Airport,Gyumri,Armenia,LWN,40.7504005432,43.859298706100006
Assab International Airport,Assab,Eritrea,ASA,13.071800231933594,42.64500045776367
Asmara International Airport,Asmara,Eritrea,ASM,15.291899681091309,38.91070175170898
Massawa International Airport,Massawa,Eritrea,MSW,15.670000076293944,39.37009811401367
Yasser Arafat International Airport,Gaza,Palestine,GZA,31.24640083313,34.276100158691
Batumi International Airport,Batumi,Georgia,BUS,41.6102981567,41.5997009277
Kopitnari Airport,Kutaisi,Georgia,KUT,42.176700592,42.4826011658
Tbilisi International Airport,Tbilisi,Georgia,TBS,41.6692008972,44.95470047
Mukalla International Airport,Mukalla,Yemen,RIY,14.662599563598633,49.375
Ta'izz International Airport,Taiz,Yemen,TAI,13.6859998703,44.1390991211
Hodeidah International Airport,Hodeidah,Yemen,HOD,14.753000259399414,42.97629928588867
Aden International Airport,Aden,Yemen,ADE,12.829500198364258,45.02880096435547
Ataq Airport,Ataq,Yemen,AXK,14.551300048828123,46.82619857788086
Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,16.191699981689453,52.17499923706055
Sana'a International Airport,Sanaa,Yemen,SAH,15.476300239562988,44.21969985961914
Beihan Airport,Beihan,Yemen,BHN,14.781999588012695,45.72010040283203
Socotra International Airport,Socotra,Yemen,SCT,12.63070011138916,53.905799865722656
Memmingen Allgau Airport,Memmingen,Germany,FMM,47.9888000488,10.2395000458
Nevşehir Kapadokya Airport,Nevsehir,Turkey,NAV,38.7719,34.5345
Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,-34.8222,-58.5358
Erbil International Airport,Erbil,Iraq,EBL,36.23759841918945,43.96319961547852
Emerald Airport,Emerald,Australia,EMD,-23.5674991608,148.179000854
Athen Helenikon Airport,Athens,Greece,HEW,37.893299,23.726101
Kansai International Airport,Osaka,Japan,KIX,34.42729949951172,135.24400329589844
Downtown-Manhattan/Wall St Heliport,New York,United States,JRB,40.70119858,-74.00900269
Tagbilaran Airport,Tagbilaran,Philippines,TAG,9.665442,123.853533
Ilulissat Airport,Ilulissat,Greenland,JAV,69.2432022095,-51.0570983887
Qasigiannguit Heliport,Qasigiannguit,Greenland,JCH,68.822815547,-51.1734473705
Aasiaat Airport,Aasiaat,Greenland,JEG,68.7218017578,-52.7846984863
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,39.551700592,2.73881006241
Darwin International Airport,Darwin,Australia,DRW,-12.41469955444336,130.8769989013672
Surat Thani Airport,Surat Thani,Thailand,URT,9.13259983063,99.135597229
Talkeetna Airport,Talkeetna,United States,TKA,62.320499420166,-150.09399414062
Xewkija Heliport,Gozo,Malta,GZM,36.027199,14.2728
Tweed New Haven Airport,New Haven,United States,HVN,41.26369858,-72.88680267
Asheville Regional Airport,Asheville,United States,AVL,35.43619918823242,-82.54180145263672
Piedmont Triad International Airport,Greensboro,United States,GSO,36.097801208496094,-79.93730163574219
Joe Foss Field Airport,Sioux Falls,United States,FSD,43.5820007324,-96.741897583
Ayers Rock Connellan Airport,Uluru,Australia,AYQ,-25.1861,130.975998
Manchester-Boston Regional Airport,Manchester NH,United States,MHT,42.932598,-71.435699
Naples Municipal Airport,Naples,United States,APF,26.1525993347,-81.7752990723
LTS Pulau Redang Airport,Redang,Malaysia,RDN,5.765279769897461,103.00700378417967
Louisville International Standiford Field,Louisville,United States,SDF,38.1744,-85.736
Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,38.13859939575195,-78.4529037475586
Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,37.3255,-79.975403
Blue Grass Airport,Lexington KY,United States,LEX,38.0364990234375,-84.60590362548828
Evansville Regional Airport,Evansville,United States,EVV,38.0369987488,-87.5324020386
Albuquerque International Sunport,Albuquerque,United States,ABQ,35.040199,-106.609001
Gallatin Field,Bozeman,United States,BZN,45.77750015,-111.1529999
Billings Logan International Airport,Billings,United States,BIL,45.80770111083984,-108.54299926757812
Bert Mooney Airport,Butte,United States,BTM,45.95479965209961,-112.49700164794922
Cherry Capital Airport,Traverse City,United States,TVC,44.74140167236328,-85.58219909667969
Mundo Maya International Airport,Flores,Guatemala,FRS,16.913799285899998,-89.86640167239999
Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,44.45000076,-68.3615036
Knox County Regional Airport,Rockland,United States,RKD,44.06010056,-69.09919739
Jackson Hole Airport,Jacksn Hole,United States,JAC,43.6072998046875,-110.73799896240234
Chicago Rockford International Airport,Rockford,United States,RFD,42.19540023803711,-89.09719848632812
Domodedovo International Airport,Moscow,Russia,DME,55.40879821777344,37.90629959106445
Sanya Phoenix International Airport,Sanya,China,SYX,18.30290031433105,109.41200256347656
Milford Sound Airport,Milford Sound,New Zealand,MFN,-44.673301696777344,167.92300415039062
Lijiang Airport,Lijiang,China,LJG,26.6800003052,100.246002197
Greenville Spartanburg International Airport,Greenville,United States,GSP,34.8956985474,-82.2189025879
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,40.47710037,-88.91590118
Gulfport Biloxi International Airport,Gulfport,United States,GPT,30.40730094909668,-89.07009887695312
Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,42.234901428222656,-85.5521011352539
Toledo Express Airport,Toledo,United States,TOL,41.58679962,-83.80780029
Fort Wayne International Airport,Fort Wayne,United States,FWA,40.97850037,-85.19509888
Decatur Airport,Decatur,United States,DEC,39.834598541259766,-88.8656997680664
The Eastern Iowa Airport,Cedar Rapids,United States,CID,41.88470077514648,-91.71080017089844
La Crosse Municipal Airport,La Crosse,United States,LSE,43.879002,-91.256699
Central Wisconsin Airport,Wassau,United States,CWA,44.7775993347,-89.6668014526
General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,40.664199829100006,-89.6932983398
Appleton International Airport,Appleton,United States,ATW,44.2580986023,-88.5190963745
Rochester International Airport,Rochester,United States,RST,43.90829849243164,-92.5
University of Illinois Willard Airport,Champaign,United States,CMI,40.03919983,-88.27809906
Manhattan Regional Airport,Manhattan,United States,MHK,39.14099884033203,-96.6707992553711
Kingscote Airport,Kingscote,Australia,KGC,-35.71390151977539,137.52099609375
Hervey Bay Airport,Hervey Bay,Australia,HVB,-25.3188991547,152.880004883
Dali Airport,Dali,China,DLU,25.649401,100.319
Mulu Airport,Mulu,Malaysia,MZV,4.048329830169678,114.80500030517578
Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,27.9773006439,34.3950004578
Venango Regional Airport,Franklin,United States,FKL,41.3778991699,-79.8603973389
Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,-1.31923997402,36.9277992249
Seronera Airport,Seronera,Tanzania,SEU,-2.45806,34.822498
El Calafate Airport,El Calafate,Argentina,FTE,-50.2803,-72.053101
Armidale Airport,Armidale,Australia,ARM,-30.5280990601,151.617004395
Grand Junction Regional Airport,Grand Junction,United States,GJT,39.1223983765,-108.527000427
St George Municipal Airport,Saint George,United States,SGU,37.036389,-113.510306
David Wayne Hooks Memorial Airport,Houston,United States,DWH,30.0618000031,-95.5528030396
Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.39539909362793,-82.55439758300781
L.F. Wade International International Airport,Bermuda,Bermuda,BDA,32.36399841308594,-64.67870330810547
Van Nuys Airport,Van Nuys,United States,VNY,34.209800720215,-118.48999786377
Quad City International Airport,Moline,United States,MLI,41.44850158691406,-90.50749969482422
Panama City-Bay Co International Airport,Panama City,United States,PFN,30.212099,-85.6828
Honiara International Airport,Honiara,Solomon Islands,HIR,-9.4280004501343,160.05499267578
Faa'a International Airport,Papeete,French Polynesia,PPT,-17.553699,-149.606995
Nauru International Airport,Nauru,Nauru,INU,-0.547458,166.919006
Funafuti International Airport,Funafuti,Tuvalu,FUN,-8.525,179.195999
Tolmachevo Airport,Novosibirsk,Russia,OVB,55.012599945068,82.650703430176
Xieng Khouang Airport,Phon Savan,Laos,XKH,19.450001,103.157997
Bismarck Municipal Airport,Bismarck,United States,BIS,46.77270126342773,-100.74600219726562
Telluride Regional Airport,Telluride,United States,TEX,37.9538002,-107.9079971
Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,19.301300048828125,97.97579956054688
Rapid City Regional Airport,Rapid City,United States,RAP,44.0452995300293,-103.05699920654295
Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,33.12829971,-117.2799988
Bishop International Airport,Flint,United States,FNT,42.96540069580078,-83.74359893798828
Francisco Bangoy International Airport,Davao,Philippines,DVO,7.1255202293396,125.64600372314452
Madeira Airport,Funchal,Portugal,FNC,32.697899,-16.7745
Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,-2.424721956253052,-54.785831451416016
Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,10.57970047,103.637001038
Ekati Airport,Ekati,Canada,YOA,64.6988983154,-110.614997864
Hawke's Bay Airport,NAPIER,New Zealand,NPE,-39.465801,176.869995
Levuka Airfield,Levuka,Fiji,LEV,-17.7110996246,178.759002686
Lhasa Gonggar Airport,Lhasa,China,LXA,29.2978000641,90.9119033813
Redding Municipal Airport,Redding,United States,RDD,40.50899887,-122.2929993
Mahlon Sweet Field,Eugene,United States,EUG,44.12459945678711,-123.21199798583984
Idaho Falls Regional Airport,Idaho Falls,United States,IDA,43.514599,-112.070999
Rogue Valley International Medford Airport,Medford,United States,MFR,42.37419891357422,-122.8730010986328
Kaikoura Airport,Kaikoura,New Zealand,KBZ,-42.42499923706055,173.60499572753906
Roberts Field,Redmond-Bend,United States,RDM,44.2541008,-121.1500015
Picton Aerodrome,Picton,New Zealand,PCN,-41.346099853516,173.95599365234
Hosea Kutako International Airport,Windhoek,Namibia,WDH,-22.4799,17.4709
Victoria Harbour Seaplane Base,Victoria,Canada,YWH,48.4249858939,-123.388867378
Yaoqiang Airport,Jinan,China,TNA,36.857200622558594,117.21600341796876
Changzhou Benniu Airport,Changzhou,China,CZX,31.919701,119.778999
Yibin Caiba Airport,Yibin,China,YBP,28.8005555556,104.545
Roshchino International Airport,Tyumen,Russia,TJM,57.1896018982,65.3243026733
Akron Canton Regional Airport,Akron,United States,CAK,40.91609954833984,-81.44219970703125
Huntsville International Carl T Jones Field,Huntsville,United States,HSV,34.637199401855,-86.775100708008
Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,39.34510040283203,-81.43920135498047
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,32.30059814,-86.39399719
Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,36.475201,-82.407401
Barkley Regional Airport,PADUCAH,United States,PAH,37.06079864501953,-88.7738037109375
Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,11.547300338745115,43.15950012207031
Haikou Meilan International Airport,Haikou,China,HAK,19.93490028381348,110.45899963378906
Mafia Island Airport,Mafia Island,Tanzania,MFA,-7.917478,39.668502
Page Municipal Airport,Page,United States,PGA,36.92610168,-111.447998
Utila Airport,Utila,Honduras,UII,16.1131,-86.880302
Glacier Park International Airport,Kalispell,United States,FCA,48.31050109863281,-114.25599670410156
MBS International Airport,Saginaw,United States,MBS,43.532901763916016,-84.07959747314453
Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,42.20869827,-75.97979736
Baghdad International Airport,Baghdad,Iraq,BGW,33.262500762900004,44.2346000671
Nan Airport,Nan,Thailand,NNT,18.807899475097656,100.78299713134766
Roi Et Airport,Roi Et,Thailand,ROI,16.11680030822754,103.77400207519533
Buri Ram Airport,Buri Ram,Thailand,BFV,15.229499816894531,103.25299835205078
Trat Airport,Trat,Thailand,TDX,12.274600029,102.319000244
Blythe Airport,Blythe,United States,BLH,33.6192016602,-114.717002869
Al Asad Air Base,Al Asad,Iraq,IQA,33.7855987549,42.4412002563
Al Taqaddum Air Base,Al Taqaddum,Iraq,TQD,33.33810043335,43.597099304199
Joint Base Balad,Al Bakr,Iraq,XQC,33.940200805699995,44.361598968500005
Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,15.186,120.559998
Sandakan Airport,Sandakan,Malaysia,SDK,5.900899887084961,118.05899810791016
Luang Namtha Airport,Luang Namtha,Laos,LXG,20.966999,101.400002
Oudomsay Airport,Muang Xay,Laos,ODY,20.68269920349121,101.99400329589844
Taoxian Airport,Shenyang,China,SHE,41.63980102539063,123.48300170898438
Dongying Shengli Airport,Dongying,China,DOY,37.5085983276,118.788002014
John A. Osborne Airport,Geralds,Montserrat,MNI,16.791400909423828,-62.19329833984375
Petersburg James A Johnson Airport,Petersburg,United States,PSG,56.80170059,-132.9450073
Luoyang Airport,Luoyang,China,LYA,34.741100311299995,112.388000488
Xuzhou Guanyin Airport,Xuzhou,China,XUZ,34.059056,117.555278
Magway Airport,Magwe,Burma,MWQ,20.1656,94.941399
Kanti Airport,Khamti,Burma,KHM,25.988300323486328,95.67440032958984
Lien Khuong Airport,Dalat,Vietnam,DLI,11.75,108.366997
Dong Hoi Airport,Dong Hoi,Vietnam,VDH,17.515,106.590556
Rach Gia Airport,Rach Gia,Vietnam,VKG,9.95802997234,105.132379532
Cà Mau Airport,Ca Mau,Vietnam,CAH,9.177667,105.177778
Chu Lai International Airport,Chu Lai,Vietnam,VCL,15.4033002853,108.706001282
Dong Tac Airport,Tuy Hoa,Vietnam,TBB,13.0495996475,109.333999634
Mae Hong Son Airport,Pai,Thailand,PYY,19.3719997406,98.43699646
Bol Airport,Brac,Croatia,BWK,43.28570175170898,16.67970085144043
Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI,3.722559928894043,11.553299903869627
Conakry International Airport,Conakry,Guinea,CKY,9.57689,-13.612
Aachen-Merzbrück Airport,Aachen,Germany,AAH,50.823055267333984,6.186388969421387
Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,48.7793998718,8.08049964905
Orlando Sanford International Airport,Sanford,United States,SFB,28.7775993347168,-81.23750305175781
John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,40.31610107421875,-78.83390045166016
Lukla Airport,Lukla,Nepal,LUA,27.686899185180664,86.72969818115234
Bhojpur Airport,Bhojpur,Nepal,BHP,27.14739990234375,87.05079650878906
Lamidanda Airport,Lamidanda,Nepal,LDN,27.25309944152832,86.66999816894531
Jomsom Airport,Jomsom,Nepal,JMO,28.780426,83.723
Manang Airport,Manang,Nepal,NGX,28.641399,84.089203
Phaplu Airport,Phaplu,Nepal,PPL,27.517787,86.584454
Rumjatar Airport,Rumjatar,Nepal,RUM,27.30349922180176,86.55039978027344
Tulsipur Airport,Dang,Nepal,DNP,28.111099243164062,82.29419708251953
Rukum Chaurjahari Airport,Rukumkot,Nepal,RUK,28.627001,82.195
Jumla Airport,Jumla,Nepal,JUM,29.2742,82.193298
Taplejung Airport,Taplejung,Nepal,TPJ,27.3509,87.69525
Tumling Tar Airport,Tumling Tar,Nepal,TMI,27.315001,87.193298
Surkhet Airport,Surkhet,Nepal,SKH,28.586,81.636002
Simikot Airport,Simikot,Nepal,IMK,29.971099853515625,81.81890106201172
Dolpa Airport,Dolpa,Nepal,DOP,28.985700607299805,82.81909942626953
Bajhang Airport,Bajhang,Nepal,BJH,29.53899955749512,81.1854019165039
Dhangarhi Airport,Dhangarhi,Nepal,DHI,28.75329971313477,80.58190155029297
Muan International Airport,Muan,South Korea,MWX,34.991406,126.382814
Astypalaia Airport,Astypalaia,Greece,JTY,36.5798988342,26.3757991791
Ikaria Airport,Ikaria,Greece,JIK,37.6827011108,26.3470993042
Kalymnos Airport,Kalymnos,Greece,JKL,36.9632987976,26.9405994415
Milos Airport,Milos,Greece,MLO,36.696899,24.4769
Naxos Airport,Cyclades Islands,Greece,JNX,37.0811004639,25.3680992126
Paros National Airport,Paros,Greece,PAS,37.020495,25.113195
Kastelorizo Airport,Kastelorizo,Greece,KZS,36.1417007446,29.576400756799995
Marsa Alam International Airport,Marsa Alam,Egypt,RMF,25.557100296,34.5836982727
Weeze Airport,Weeze,Germany,NRN,51.6024017334,6.14216995239
Francisco B. Reyes Airport,Busuanga,Philippines,USU,12.1215000153,120.099998474
Bancasi Airport,Butuan,Philippines,BXU,8.9515,125.4788
Dipolog Airport,Dipolog,Philippines,DPL,8.60198349877,123.341875076
Laoag International Airport,Laoag,Philippines,LAO,18.1781005859375,120.53199768066406
Legazpi City International Airport,Legazpi,Philippines,LGP,13.1575,123.735
Labo Airport,Ozamis,Philippines,OZC,8.178509712219238,123.84200286865234
Mactan Cebu International Airport,Cebu,Philippines,CEB,10.307499885559,123.97899627686
Norden-Norddeich Airport,Norden,Germany,NOD,53.6330566406,7.19027805328
Juist Airport,Juist,Germany,JUI,53.68111038208008,7.055832862854004
Porto Seguro Airport,Porto Seguro,Brazil,BPS,-16.438601,-39.080898
Iguatu Airport,Iguatu,Brazil,QIG,-6.346640110015869,-39.29380035400391
Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,-10.2915000916,-48.35699844359999
Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,-17.725299835205,-48.607498168945
Missoula International Airport,Missoula,United States,MSO,46.91630173,-114.0910034
Blackall Airport,Blackall,Australia,BKQ,-24.427799224900003,145.429000854
Bundaberg Airport,Bundaberg,Australia,BDB,-24.9039001465,152.319000244
Grand Canyon National Park Airport,Grand Canyon,United States,GCN,35.95240020751953,-112.14700317382812
Sugar Land Regional Airport,Sugar Land,United States,SGR,29.622299194336,-95.65650177002
Centennial Airport,Denver,United States,APA,39.57009888,-104.848999
Clovis Municipal Airport,Clovis,United States,CVN,34.4250984192,-103.07900238
Fort Stockton Pecos County Airport,Fort Stockton,United States,FST,30.9157009125,-102.916000366
Las Vegas Municipal Airport,Las Vegas,United States,LVS,35.6542015076,-105.141998291
West Houston Airport,Houston,United States,IWS,29.8181991577,-95.6725997925
Las Cruces International Airport,Las Cruces,United States,LRU,32.289398193359375,-106.9219970703125
Stephens County Airport,Breckenridge,United States,BKD,32.71900177,-98.8909988403
Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,31.15250015258789,-97.40779876708984
Ozona Municipal Airport,Ozona,United States,OZA,30.735300064087,-101.20300292969
Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,0.4881309866905212,72.99690246582031
Aklavik/Freddie Carmichael Airport,Aklavik,Canada,LAK,68.223297,-135.00599
Déline Airport,Deline,Canada,YWJ,65.21109771728516,-123.43599700927734
Tulita Airport,Tulita,Canada,ZFN,64.909697,-125.572998
Fort Good Hope Airport,Fort Good Hope,Canada,YGH,66.24079895019531,-128.6510009765625
Tanna Airport,Tanna,Vanuatu,TAH,-19.45509910583496,169.2239990234375
Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,69.3608381154,-124.075469971
El Trompillo Airport,Santa Cruz,Bolivia,SRZ,-17.8115997314,-63.1715011597
Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB,17.645000457763672,-63.220001220703125
Eagle County Regional Airport,Vail,United States,EGE,39.64260101,-106.9179993
Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,68.578826904297,15.033416748047
Cuyahoga County Airport,Richmond Heights,United States,CGF,41.5651016235,-81.4863967896
Mansfield Lahm Regional Airport,Mansfield,United States,MFD,40.82139968869999,-82.5166015625
Columbus Metropolitan Airport,Columbus,United States,CSG,32.516300201416016,-84.93890380859375
Lawton Fort Sill Regional Airport,Lawton,United States,LAW,34.5676994324,-98.4166030884
Northern Colorado Regional Airport,Fort Collins,United States,FNL,40.451804,-105.011
Flagstaff Pulliam Airport,Flagstaff,United States,FLG,35.13850021,-111.6709976
Lake Tahoe Airport,South Lake Tahoe,United States,TVL,38.89390182495117,-119.99500274658205
Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,42.4818,-114.487999
Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,41.3931007385,-70.6143035889
Concord Municipal Airport,Concord NH,United States,CON,43.20270157,-71.50229645
Groton New London Airport,Groton CT,United States,GON,41.3301010131836,-72.04509735107422
St Cloud Regional Airport,Saint Cloud,United States,STC,45.54660034179688,-94.05989837646484
Qinhuangdao Beidaihe Airport,Bagan,Burma,BPE,39.666389,119.058889
Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,33.450298309299995,-88.5914001465
Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,56.230098724365,43.784000396729
Bowerman Airport,Hoquiam,United States,HQM,46.9711990356,-123.93699646
Erie International Tom Ridge Field,Erie,United States,ERI,42.0831270134,-80.1738667488
Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,41.66930008,-70.28040314
San Pedro Airport,San Pedro,Belize,SPR,17.9139,-87.9711
Sedona Airport,Sedona,United States,SDX,34.848598480225,-111.78800201416
Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,39.64289856,-79.91629791
Yeager Airport,Charleston,United States,CRW,38.37310028076172,-81.59320068359375
Wilkes Barre Scranton International Airport,Scranton,United States,AVP,41.3385009766,-75.72339630130001
Bemidji Regional Airport,Bemidji,United States,BJI,47.50939941,-94.93370056
Thangool Airport,Biloela,Australia,THG,-24.493900299072266,150.5760040283203
Fagali'i Airport,Apia,Samoa,FGI,-13.8486995697,-171.740005493
Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,-28.8339004517,153.56199646
Hector International Airport,Fargo,United States,FAR,46.92070007324219,-96.81580352783205
Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC,39.12319946289063,-94.5927963256836
Ratanakiri Airport,Ratanakiri,Cambodia,RBE,13.729999542236328,106.98699951171876
Gillette Campbell County Airport,Gillette,United States,GCC,44.3488998413,-105.539001465
Bogashevo Airport,Tomsk,Russia,TOF,56.380298614502,85.208297729492
El Toro Marine Corps Air Station,Santa Ana,United States,NZJ,33.67610168457031,-117.7310028076172
Phetchabun Airport,Phetchabun,Thailand,PHY,16.6760005951,101.194999695
Chumphon Airport,Chumphon,Thailand,CJM,10.711199760437012,99.36170196533205
Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,32.8533333333,103.682222222
Jieyang Chaoshan International Airport,Shantou,China,SWA,23.552,116.5033
Cheddi Jagan International Airport,Georgetown,Guyana,GEO,6.498549938201904,-58.25410079956055
Guarani International Airport,Ciudad del Este,Paraguay,AGT,-25.454516,-54.842682
Eugene F. Correira International Airport,Georgetown,Guyana,OGL,6.80628,-58.1059
Kaieteur International Airport,Kaieteur,Guyana,KAI,5.17275476456,-59.491481781
Dunhuang Airport,Dunhuang,China,DNH,40.16109848022461,94.80919647216795
Ancona Falconara Airport,Ancona,Italy,AOI,43.616299,13.3623
Taba International Airport,Taba,Egypt,TCP,29.5877990723,34.7780990601
Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,19.660161,-80.088826
Milas Bodrum International Airport,Bodrum,Turkey,BJV,37.25059890749999,27.6643009186
Tabarka 7 Novembre Airport,Tabarka,Tunisia,TBJ,36.97999954223633,8.87693977355957
Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,40.898601532,29.3092002869
University Park Airport,State College Pennsylvania,United States,SCE,40.8493003845,-77.84870147710001
Broome International Airport,Broome,Australia,BME,-17.944700241088867,122.23200225830078
Newcastle Airport,Newcastle,Australia,NTL,-32.79499816894531,151.83399963378906
Klagenfurt Airport,Klagenfurt,Austria,KLU,46.642502,14.3377
Hammerfest Airport,Hammerfest,Norway,HFT,70.679702758789,23.668600082397
Valan Airport,Honningsvag,Norway,HVG,71.009696960449,25.983600616455
Mehamn Airport,Mehamn,Norway,MEH,71.02970123291,27.826700210571
Vadsø Airport,Vadsø,Norway,VDS,70.065299987793,29.844699859619
Imam Khomeini International Airport,Tehran,Iran,IKA,35.416099548339844,51.15219879150391
Mashhad International Airport,Mashhad,Iran,MHD,36.235198974609375,59.64099884033203
Ust-Ilimsk Airport,Ust Ilimsk,Russia,UIK,58.13610076904297,102.56500244140624
Key Field,Meridian,United States,MEI,32.33259963989258,-88.75189971923828
Abraham Lincoln Capital Airport,Springfield,United States,SPI,39.84410095,-89.67790222
Cortez Municipal Airport,Cortez,United States,CEZ,37.3030014038,-108.627998352
Yampa Valley Airport,Hayden,United States,HDN,40.48120117,-107.2180023
Gallup Municipal Airport,Gallup,United States,GUP,35.511100769,-108.789001465
Liberal Mid-America Regional Airport,Liberal,United States,LBL,37.0442009,-100.9599991
Lamar Municipal Airport,Lamar,United States,LAA,38.0696983337,-102.68800354
Renner Field-Goodland Municipal Airport,Goodland,United States,GLD,39.37060165,-101.6989975
Yellowstone Regional Airport,Cody,United States,COD,44.520198822,-109.024002075
"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,HOV,62.180000305176,6.0741000175476
St. Mary's Airport,ST MARY\'S,United Kingdom,ISC,49.91329956054688,-6.291669845581055
Springfield Branson National Airport,Springfield,United States,SGF,37.24570084,-93.38860321
Narvik Framnes Airport,Narvik,Norway,NVK,68.436897277832,17.386699676514
